,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,asin,user_name,review_star,review_title,review,product_type,location,date
880,0.9639144539833069,0.03255722299218178,0.0035283782053738832,0.226,0.774,0.0,-0.3875,B00QP69ZMC,Amazon Customer,3.0,Disappointing,Not exactly what I was expecting. Do not enjoy the taste.,Flavor Name: Original Protein Creamy Chocolate (Large Tub),the United States,2023-11-29
881,0.004479425493627787,0.0573386549949646,0.9381818771362305,0.0,1.0,0.0,0.0,B00QP69ZMC,Katherine,4.0,Not actually 10 servings in a container???,"Let me start by saying that the taste of this stuff is phenomenal (for a protein powder). When I drink this in the morning it keeps me full throughout my workouts. However, I found that there were only about 5-6 servings in the container. NOT 10 as it states on the front.",Flavor Name: Caramel toffee,the United States,2023-06-25
882,0.0756586417555809,0.30424103140830994,0.6201003193855286,0.0,0.93,0.07,0.5106,B00QP69ZMC,Iris Schneiderman,4.0,Funny taste,I like the fact that this came in a flavor other than chocolate or vanilla. Not great tasting. Quite a bit chalky but I added carob powder and some monk fruit sweetener. Will finish my canister. Not decided if I will buy again. Gave four star because it is a vegan product and it can be added to waffles and pancakes for its protein content.,Flavor Name: Caramel toffee,the United States,2023-05-30
883,0.963340163230896,0.03113931603729725,0.005520583596080542,0.151,0.692,0.157,0.0243,B00QP69ZMC,Chris Akridge,3.0,It’s not yummy.,I just don’t like it. It has an aftertaste and it’s not a good one.,Flavor Name: Original Protein Creamy Chocolate (Large Tub),the United States,2023-11-13
884,0.6065829992294312,0.31565165519714355,0.07776536792516708,0.043,0.748,0.209,0.9732,B00QP69ZMC,Juan,4.0,"Flavor was good and all, but I disliked one thing.","When the bottle came, I was pretty excited for the protein powder mix. I mean I like strawberry banana in general, and I also like the taste of pea protein and because I need it for my lifting workouts. However, when I unscrewed the lid and all, to my disappointment the bottle was only like 60% full. This is something I don’t like with bottles like this. If you aren’t gonna completely fill the bottle or like fill it 90% and allow 10% for air, then please like shrink the bottle or something. When I initially received the bottle I expected it to be that perfect ratio; 85-90% protein powder and the rest for air just because. But when there’s a little more than half in the bottle, that’s just so disappointing, and I’d recommend this company shrink the bottle or something instead of using a huge bottle and not even using most of it.",Flavor Name: Strawberry Banana,the United States,2022-11-14
885,0.007508011534810066,0.034888606518507004,0.9576034545898438,0.025,0.821,0.154,0.9849,B07Z45YPR3,Jen,5.0,Outstanding protein product and great customer service!,"1st I love the fact that your sample packs come with approximately 5 servings. This allows me to test the product and product flavor in more than one way. I choose to make ice cream, cakes, waffles, and pancakes with my protein instead of drinking it.2nd - the price of the product and the product itself is amazing. So amazing I'll probably be converting to just using PE Science. I had been using Ghost and Devotion Nutrition. PE science is superior to both and I'm saddened that I still have allot of the Ghost and Devotion to use up before I can move on to PE science. The flavor is there and not over powering with the protein. I've successfully made several different items with adding very little calories to it to maintain my bariatric diet after gastric bypass. I do not have any GI sensitivities either with PE Science which is a +. PE Science makes great ninja creami ice creams and bakes very well. I'm really impressed with this product and the flavor line.3rd - customer service even while ordering through Amazon is great. I was not expecting samples but much to my surprise I got samples in one of my orders that introduced me to another flavor I haven't tried yet. Chocolate truffle was a sample and it made an amazing microwave mug cake! I will be ordering a big tub of it eventually once I exhaust the protein I have now.4th - go thank the tiktok ""formerfatguy"" that is how I found out about this product. 😄5th - I don't usually leave reviews... especially ones this long. Feel flattered lol.",Flavor Name: Snickerdoodle,the United States,2023-06-04
886,0.018226394429802895,0.14470742642879486,0.8370662331581116,0.007,0.793,0.201,0.9957,B07Z45YPR3,GhostFrappe,5.0,"Tasty, but WOW is it sweet!","Mind you I did read the reviews saying this stuff is particularly sweet, and as someone with a sweet tooth, this was actually a selling point for me. I definitely liked the flavor and it blended very nicely and smoothly with almond milk (no clumps or anything), but the bag suggests mixing one scoop (about 33 grams) of the powder with eight ounces of water.This is nowhere near enough liquid. At those ratios, this stuff was unbearably sweet. Like someone dipped their fist in full-fat chocolate milk, then in Nesquik powder and hot cocoa mix and punched me in the mouth with it. I'd like to point out that I can eat straight buttercream frosting without issue for a reference point for my sweetness tolerance. When it's too much for me, it's SWEET.That being said, the remedy for this overpowering sweetness is to simply use more liquid when blending your protein shake. The bag says to use eight ounces of water and I used about 16-18 ounces of almond milk and it was perfectly, deliciously sweet.I recommend this brand and flavor and I will definitely buy it again because with the right amount of liquid to mix it into, it's a very tasty chocolate protein powder! I just have to encourage potential buyers to either use twice as much liquid or half as much protein powder when making their shakes with this product. You can always try making it according to the bag directions first and then adjust to your tastes afterward because this is just my opinion on the product. What is too sweet for me might be just right for you.",Flavor Name: Chocolate Cupcake,the United States,2022-11-27
887,0.0017705496866255999,0.01750699244439602,0.9807224869728088,0.0,0.584,0.416,0.902,B07Z45YPR3,Jennie Pipes,5.0,Delicious!,Excellent protein! Taste and consistency are much better than other brands I’ve tried. Will definitely buy again and recommend to others.,Flavor Name: Chocolate Peanut Butter Cup,the United States,2023-12-17
888,0.03346595540642738,0.09290440380573273,0.8736296892166138,0.083,0.762,0.155,0.9202,B07Z45YPR3,Gabe Hilleson,4.0,Huge fan!  Flavors will differ.,"Disclaimer, I can only rate these guys based on the flavor, I have no idea if their protein works any better than any others.Alright, as you can tell, I’m a big fan of this protein shake company.  I loved the vanilla flavor so much, I thought I’d branch out a little and try different flavors.  The peanut butter one is disappointing compared to others.  It’s not terrible as far as protein powders go, but definitely not as good as the vanilla or Snickerdoodle.  Chocolate cupcake was very tasty, the chocolate flavor isn’t very prominent, it’s subtle.  But it’s very smooth.  Snickerdoodle is excellent.  It’s easy to forget you are drinking a protein shake at all when you use milk.  The vanilla and snickerdoodle flavors get 5/5 stars, chocolate cupcake gets 4/5, peanut butter gets a 2.75/5 for flavor.",Flavor Name: Peanut Butter,the United States,2023-10-07
889,0.004851046483963728,0.027239540591835976,0.9679094552993774,0.015,0.786,0.199,0.9786,B07Z45YPR3,A,5.0,Best protein powder EVER,"Okay, this is the real deal. I have tried so many different protein powders throughout the years. I tried to jump on the Shakeology train. I always had to force myself to drink them or add a lot of extras. Then I tried PE Science's Chocolate Truffle and OMG. The flavor is amazing. It does not have the nasty after taste of so many of the other chocolate protein powders I've tried. I can easily drink a scoop of this with ice and water. Even better with unsweetened almond milk and some PB2. The pumpkin pie flavor is also amazing. If you've struggled to find a protein you like and want something that actually tastes good, buy this ASAP! Also- consider ordering from their website. You earn points for your purchase and they are priced the same as Amazon. The company is amazing and sends samples too.",Flavor Name: Chocolate Mint Cookie,the United States,2023-12-04
890,0.002634950214996934,0.014448936097323895,0.9829161167144775,0.022,0.792,0.185,0.93,B07Z45YPR3,Steph,5.0,Tastes JUST like yellow cake!,"So I purchased the Ryse brand cinnamon toast crunch flavor, and it had a very strong bitter chemical after taste (maybe because it has mct oil in it). So, I gave it away and purchased this one for my overnight oats and it's soo good. I tried a dry spoonful and it tastes JUST like yellow cake. It is on the sweeter side so if you are sensitive to sweets this flavor may not be for you, but im super excited for this one!",Flavor Name: Cake Pop,the United States,2023-09-25
891,0.02072736620903015,0.10438177734613419,0.874890923500061,0.049,0.72,0.231,0.9549,B07Z45YPR3,Amber L.,3.0,Not as Good as I thought it was going to be,"I follow a YouTube influencer who loves this flavor and product and thought it was going to be life changing but it was just ok. It blends superbly in water, less impressed with how it blends in oatmeal, and the flavor is just meh. Has a good ""baked cakeyness"" flavor that I've never had before in a protein powder, but I still think Dymatize and Ghost have better flavors overall. Also these prices are getting out of hand.",Flavor Name: Cake Pop,the United States,2023-09-30
