,asin,user_name,review_star,review_title,text,date_and_country,product_name
973,B079J39C1H,JBlazing,2.0,What's up Vega 1?,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I literally laughed out loud when I got my Vega one berry today!  I have several different serious conditions and need to have optimal nutrition to help support my body and make and make my medications work better. I cannot take any kind of synthetic vitamins or minerals so I rely on Vega for my nutrition and have for years.  Honestly, I would have to put a small scoop of Breyers natural vanilla ice cream in my smoothies sometimes because the texture was a bit gritty no matter how much liquid I added and the taste of some flavors just was not all that great.  But I'm a realist and I understand that this is made of all fruits and vegetables and is all natural.  Also the probiotics are some of the only kinds I can tolerate so I've been a dedicated and faithful customer for years. Since I love to add berries to my smoothies, I figured it was time to try the berry flavor as I had tried the chocolate, the vanilla and the chai. When I received the tiny container I was surprised but even more surprised at the amount that was inside!! I figured the small size of the container was due to their policy of using recycled plastics which I'm a huge fan of but wait---- see video","Reviewed in the United States on May 10, 2022",Flavor Name: Berry
974,B079J39C1H,wardamncrisman,5.0,Double break-mixes and smells good.,I enjoy a scoop of this when i cut my shake powder in the morning. Smells like chicory.,"Reviewed in the United States on May 1, 2023",Flavor Name: Unsweetened
975,B079J39C1H,Capuchin,2.0,Tastes terrible,It does keep you full but I don’t like the taste at all.,"Reviewed in the United States on October 19, 2023",Flavor Name: Chocolate
976,B079J39C1H,Alladan Flinn,5.0,Love,We love this protein we’ve been using it for a few years now and have no complaints. It’s expensive but it is super healthy and worth every penny.,"Reviewed in the United States on February 19, 2023",Flavor Name: Chocolate
977,B079J39C1H,Kristina Schlappi,3.0,Not comparable to Shakeology,"I was looking for a more affordable replacement for Shakeology and this lacks in taste and texture, even adding a half a banana or PB to make it creamier.. unfortunately it just doesn’t blend well. Going back to my Vegan Shakeology. 😭","Reviewed in the United States on January 5, 2023",Flavor Name: Chocolate
978,B00NV5FO2U,Hunter Moss,3.0,Disappointed Loyal Customer,"I’ve used Purely Elizabeth protein for more than 3 years. The recent changes are disappointing. The product still tastes good to me, but the container is AWFUL. I can’t open it on my own and have to ask my husband to do it when we get a new container. I always open my own pickle and jelly jars but this stupid thing has such a wide opening that I can’t get my hand around it. I will be cancelling my subscribe and save order for this reason alone. Now begins the search for new powder than I like but doesn’t break the bank.","Reviewed in the United States on December 19, 2023",Flavor Name: Chocolate
979,B00NV5FO2U,Donna  ,5.0,Great flavor and value!,I like the flavor and it goes a long way!,"Reviewed in the United States on December 10, 2023",Flavor Name: Vanilla
980,B00NV5FO2U,Daniel Bobinski,5.0,Not chalky. High fiber & low carb count.  I use this daily.,"Out of all the various plant protein powder mixes I've tried, this one is my favorite. Others might be slightly less expensive per pound, but two main reasons keep me coming back to this product.The first is taste. It doesn't jump up and down on my taste buds and scream ""awesome flavor,"" but it not bad at all.  I find the vanilla to be more enjoyable than the chocolate, but I mix them up for variety's sake. What stands out to me is how much smoother this stuff is than the comparable product at Costco.  Both are organic, but wow - that Costco stuff tastes quite chalky compared to this. This product blends up pretty smooth. If I'm in the mood for something sweet, I add a bit of stevia powder to the mix.The second reason I keep using this product is the carb and fiber count. Not only does this product have 7 grams of fiber per serving, it has only 9 total carbs.  Using the method of subtracting fiber from total carbs, that means I'm consuming only two ""net"" carbs per serving, which is quite beneficial for when when I'm eating a keto diet.  Comparable products have anywhere from 5 to 17 carbs per serving, depending on the brand.  If I put on a few pounds, I can lose them pretty quickly eating high fat / low carb, with 20 or fewer carbs per day.The high fiber content also helps keep my cholesterol in check.  I strive for a minimum of 30g fiber per day, because it absorbs the bile in the small intestines which keeps the bile from being reabsorbed by the body and turned into cholesterol.  By increasing my fiber intake and cutting out all processed food, I was able to significantly lower my cholesterol from 235 to 178 in just three months. By maintaining my fiber intake, my cholesterol has stayed at or near that lower number for two years running. I obviously can't promise everyone that result -- and so that the FDA doesn't harass me, I should say that this statement has not been evaluated by the Food and Drug Administration, and that this product is not intended to diagnose, treat, cure, or prevent any disease.  :-)I first found this product at Wally World, and at the time of this writing, the retail price for a one-time purchase on Amazon is the same as Walmart. But for the past few months I've had this on ""subscribe & save,"" which brings the price down 15%.Only one time did I have a problem with the delivery - someone at Amazon packed it alone in a large box with no air pillows, and all the jostling in transit caused the lid to come partially off.  I opened the box to find a lot of powder!  A simple email to Amazon solved the problem - they paid for me to ship the opened container back and they sent me a new one lickety split.  Also, every once in a while, the tops on these containers don't snug up all the way when you tighten them. Twice in the past year I've had tops that ""jump"" the threads. It's not a big deal ... it just means you shouldn't carry those particular containers by the lid when putting them back in the pantry!  That said, most of them snug up just fine.I believe this product to be a great source of organic plant-based protein. As for making drinks, I use this product daily as part of a power-packed smoothie. By the way, to enhance the nutrients in that smoothie, I almost always add a scoop of 
  
Organic Greens







  
  
     plus a scoop of JUCE powder that I get from Costco (can't find it on Amazon - if you find it, let me know).","Reviewed in the United States on November 23, 2017",Flavor Name: Chocolate
981,B00NV5FO2U,Amazon Customer,4.0,New packaging,"Although this is our favorite protein powder, we wish they didn't change the packaging.  The container is almost impossible to open when opening for the first time.  Is there a secret to first time opening?!?","Reviewed in the United States on October 11, 2023",Flavor Name: Chocolate
982,B00NV5FO2U,Mel Tedesco,4.0,Disappointed in changes,"I’ve been using this product for years because it tastes decent and is plant based. Still gritty, but most protein powders are. This new design makes it very challenging to open the lid, I’ve never needed help opening a protein powder container, and I did with this container. Also, the sticker on the container, the title of the product, and the old container marketed 22g of protein. Now, the container indicates 20g of plant protein. Even though this is only 2g, it adds up and is being marketed incorrectly. Little disappointed.","Reviewed in the United States on September 1, 2023",Flavor Name: Chocolate
